SpaceID,EventTime_UTC,OccupancyState
CB23,07/23/2019 05:01:27 PM,VACANT
CB3319,07/23/2019 05:01:26 PM,OCCUPIED
SV133,07/23/2019 05:01:22 PM,VACANT
SV620A,07/23/2019 05:01:22 PM,VACANT
CB1648,07/23/2019 05:01:21 PM,OCCUPIED
61463,07/23/2019 05:01:18 PM,OCCUPIED
SV28,07/23/2019 05:01:18 PM,VACANT
CB854A,07/23/2019 05:01:18 PM,OCCUPIED
WV600,07/23/2019 05:01:11 PM,VACANT
CB1018C,07/23/2019 05:01:10 PM,OCCUPIED
SV163,07/23/2019 05:01:09 PM,VACANT
CB2607,07/23/2019 05:01:08 PM,OCCUPIED
LT301,07/23/2019 05:01:08 PM,OCCUPIED
CB731,07/23/2019 05:01:06 PM,OCCUPIED
SV395B,07/23/2019 05:01:05 PM,OCCUPIED
CC1611,07/23/2019 05:01:02 PM,OCCUPIED
CB1805,07/23/2019 05:00:59 PM,OCCUPIED
HO237,07/23/2019 05:00:54 PM,VACANT
ED398,07/23/2019 05:00:54 PM,OCCUPIED
CC782,07/23/2019 05:00:53 PM,OCCUPIED
CB1007A,07/23/2019 05:00:53 PM,OCCUPIED
CB3702C,07/23/2019 05:00:51 PM,OCCUPIED
CC373,07/23/2019 05:00:50 PM,OCCUPIED
66597,07/23/2019 05:00:50 PM,VACANT
CB2325,07/23/2019 05:00:47 PM,VACANT
CC393,07/23/2019 05:00:47 PM,VACANT
SV219,07/23/2019 05:00:47 PM,OCCUPIED
ED377,07/23/2019 05:00:44 PM,VACANT
CB965,07/23/2019 05:00:44 PM,OCCUPIED
LZ115,07/23/2019 05:00:44 PM,VACANT
WP77,07/23/2019 05:00:43 PM,OCCUPIED
CB1250,07/23/2019 05:00:43 PM,OCCUPIED
LT10,07/23/2019 05:00:43 PM,OCCUPIED
SV308A,07/23/2019 05:00:38 PM,VACANT
CC886,07/23/2019 05:00:37 PM,OCCUPIED
CT35,07/23/2019 05:00:35 PM,VACANT
66181,07/23/2019 05:00:33 PM,VACANT
CB3954,07/23/2019 05:00:32 PM,OCCUPIED
HO955A,07/23/2019 05:00:31 PM,OCCUPIED
CB3007A,07/23/2019 05:00:31 PM,OCCUPIED
CB3786,07/23/2019 05:00:29 PM,OCCUPIED
WV685,07/23/2019 05:00:28 PM,OCCUPIED
LT556,07/23/2019 05:00:28 PM,VACANT
CB4044,07/23/2019 05:00:27 PM,VACANT
LT469,07/23/2019 05:00:27 PM,OCCUPIED
WP104,07/23/2019 05:00:26 PM,VACANT
CB3308,07/23/2019 05:00:25 PM,VACANT
CB3060,07/23/2019 05:00:23 PM,OCCUPIED
CB1399,07/23/2019 05:00:22 PM,OCCUPIED
HO733,07/23/2019 05:00:22 PM,VACANT
CC327,07/23/2019 05:00:21 PM,OCCUPIED
CB1052,07/23/2019 05:00:19 PM,VACANT
CB2437,07/23/2019 05:00:15 PM,OCCUPIED
LZ101,07/23/2019 05:00:12 PM,VACANT
CB3126,07/23/2019 05:00:11 PM,OCCUPIED
HO1022,07/23/2019 05:00:11 PM,VACANT
CT166,07/23/2019 05:00:09 PM,VACANT
HO172,07/23/2019 05:00:09 PM,OCCUPIED
SV634,07/23/2019 05:00:08 PM,OCCUPIED
CB4406,07/23/2019 05:00:08 PM,VACANT
SV748,07/23/2019 05:00:05 PM,VACANT
LZ109,07/23/2019 05:00:02 PM,VACANT
SV616A,07/23/2019 05:00:01 PM,VACANT
SV190,07/23/2019 04:59:57 PM,VACANT
CT280,07/23/2019 04:59:56 PM,OCCUPIED
CB559A,07/23/2019 04:59:56 PM,VACANT
LT249,07/23/2019 04:59:56 PM,VACANT
HO947,07/23/2019 04:59:56 PM,VACANT
CC293D,07/23/2019 04:59:54 PM,VACANT
CB1091,07/23/2019 04:59:54 PM,OCCUPIED
CB2116B,07/23/2019 04:59:54 PM,OCCUPIED
HO507,07/23/2019 04:59:51 PM,OCCUPIED
WV282B,07/23/2019 04:59:51 PM,OCCUPIED
CB966,07/23/2019 04:59:50 PM,OCCUPIED
CT444,07/23/2019 04:59:47 PM,OCCUPIED
CT168,07/23/2019 04:59:44 PM,VACANT
CB1555,07/23/2019 04:59:42 PM,OCCUPIED
CB750,07/23/2019 04:59:42 PM,OCCUPIED
SV157,07/23/2019 04:59:41 PM,VACANT
LT50,07/23/2019 04:59:39 PM,OCCUPIED
WV11,07/23/2019 04:59:39 PM,OCCUPIED
LT313,07/23/2019 04:59:38 PM,OCCUPIED
CB3168A,07/23/2019 04:59:36 PM,VACANT
CB1625,07/23/2019 04:59:34 PM,OCCUPIED
SV362,07/23/2019 04:59:31 PM,OCCUPIED
LT213A,07/23/2019 04:59:30 PM,OCCUPIED
CB1592,07/23/2019 04:59:29 PM,OCCUPIED
ED219,07/23/2019 04:59:28 PM,OCCUPIED
CB644B,07/23/2019 04:59:26 PM,VACANT
WV321,07/23/2019 04:59:24 PM,OCCUPIED
CB1081,07/23/2019 04:59:22 PM,OCCUPIED
LT214,07/23/2019 04:59:18 PM,OCCUPIED
LT65,07/23/2019 04:59:16 PM,OCCUPIED
66603,07/23/2019 04:59:15 PM,OCCUPIED
CB1231A,07/23/2019 04:59:14 PM,OCCUPIED
WV267,07/23/2019 04:59:13 PM,VACANT
CB3141,07/23/2019 04:59:13 PM,VACANT
CC1225,07/23/2019 04:59:11 PM,VACANT
HO71,07/23/2019 04:59:10 PM,OCCUPIED
WV219,07/23/2019 04:59:09 PM,OCCUPIED
CB1646,07/23/2019 04:59:08 PM,OCCUPIED
CB1010,07/23/2019 04:59:08 PM,VACANT
CB1651,07/23/2019 04:59:08 PM,OCCUPIED
WV211,07/23/2019 04:59:07 PM,OCCUPIED
CB2121A,07/23/2019 04:59:06 PM,VACANT
WV78,07/23/2019 04:59:05 PM,OCCUPIED
CT302,07/23/2019 04:59:05 PM,VACANT
CT487,07/23/2019 04:59:04 PM,OCCUPIED
CB926,07/23/2019 04:59:04 PM,OCCUPIED
CB1518,07/23/2019 04:59:03 PM,VACANT
ED387,07/23/2019 04:59:03 PM,OCCUPIED
CT1A,07/23/2019 04:59:02 PM,OCCUPIED
ED206A,07/23/2019 04:59:01 PM,VACANT
LT377,07/23/2019 04:59:00 PM,OCCUPIED
HO48,07/23/2019 04:59:00 PM,OCCUPIED
CB2097,07/23/2019 04:58:59 PM,OCCUPIED
WP93,07/23/2019 04:58:57 PM,VACANT
LT7,07/23/2019 04:58:56 PM,OCCUPIED
66343,07/23/2019 04:58:56 PM,OCCUPIED
CB2242,07/23/2019 04:58:55 PM,OCCUPIED
CB3273,07/23/2019 04:58:55 PM,VACANT
CT176,07/23/2019 04:58:53 PM,VACANT
CC636,07/23/2019 04:58:52 PM,VACANT
CC830,07/23/2019 04:58:52 PM,OCCUPIED
CB560,07/23/2019 04:58:51 PM,OCCUPIED
HO483A,07/23/2019 04:58:51 PM,VACANT
LT77,07/23/2019 04:58:51 PM,OCCUPIED
61454,07/23/2019 04:58:50 PM,OCCUPIED
WP66A,07/23/2019 04:58:49 PM,VACANT
CB1799,07/23/2019 04:58:49 PM,OCCUPIED
CB3833,07/23/2019 04:58:49 PM,VACANT
LT78,07/23/2019 04:58:48 PM,OCCUPIED
66152,07/23/2019 04:58:48 PM,OCCUPIED
CB3070,07/23/2019 04:58:45 PM,OCCUPIED
HO42,07/23/2019 04:58:45 PM,VACANT
HO114,07/23/2019 04:58:45 PM,OCCUPIED
HO160,07/23/2019 04:58:41 PM,VACANT
HO159,07/23/2019 04:58:40 PM,OCCUPIED
ED218,07/23/2019 04:58:38 PM,VACANT
CC284,07/23/2019 04:58:37 PM,OCCUPIED
61364,07/23/2019 04:58:36 PM,OCCUPIED
SV141,07/23/2019 04:58:36 PM,VACANT
HO276,07/23/2019 04:58:35 PM,OCCUPIED
CB1150,07/23/2019 04:58:35 PM,OCCUPIED
CB1604,07/23/2019 04:58:35 PM,OCCUPIED
CB2686,07/23/2019 04:58:32 PM,VACANT
CC1221,07/23/2019 04:58:31 PM,VACANT
66412,07/23/2019 04:58:31 PM,VACANT
HO38,07/23/2019 04:58:30 PM,OCCUPIED
CB384A,07/23/2019 04:58:30 PM,OCCUPIED
CB1220,07/23/2019 04:58:26 PM,OCCUPIED
CC465,07/23/2019 04:58:26 PM,OCCUPIED
ED202A,07/23/2019 04:58:24 PM,VACANT
WV29,07/23/2019 04:58:22 PM,OCCUPIED
LT259,07/23/2019 04:58:22 PM,VACANT
WP79A,07/23/2019 04:58:21 PM,OCCUPIED
V171,07/23/2019 04:58:19 PM,VACANT
CB1152A,07/23/2019 04:58:17 PM,OCCUPIED
WV672A,07/23/2019 04:58:15 PM,VACANT
CB1769,07/23/2019 04:58:15 PM,VACANT
SV96,07/23/2019 04:58:14 PM,VACANT
66462,07/23/2019 04:58:12 PM,VACANT
WV487,07/23/2019 04:58:10 PM,OCCUPIED
CB664,07/23/2019 04:58:07 PM,VACANT
CB3371,07/23/2019 04:58:05 PM,OCCUPIED
61451,07/23/2019 04:58:05 PM,OCCUPIED
CB2243A,07/23/2019 04:58:02 PM,VACANT
HO15,07/23/2019 04:58:01 PM,VACANT
CB382,07/23/2019 04:58:01 PM,OCCUPIED
LT474,07/23/2019 04:58:00 PM,OCCUPIED
CB3144,07/23/2019 04:57:59 PM,VACANT
HO964,07/23/2019 04:57:59 PM,VACANT
SV180,07/23/2019 04:57:59 PM,UNKNOWN
HO675,07/23/2019 04:57:57 PM,VACANT
CT594,07/23/2019 04:57:55 PM,OCCUPIED
CT165,07/23/2019 04:57:55 PM,VACANT
CB3958,07/23/2019 04:57:54 PM,OCCUPIED
WV66,07/23/2019 04:57:49 PM,OCCUPIED
CB3640,07/23/2019 04:57:47 PM,OCCUPIED
CB3561,07/23/2019 04:57:43 PM,OCCUPIED
HO480,07/23/2019 04:57:42 PM,VACANT
WP75,07/23/2019 04:57:38 PM,OCCUPIED
HO268,07/23/2019 04:57:37 PM,VACANT
LT302,07/23/2019 04:57:37 PM,OCCUPIED
CB1552,07/23/2019 04:57:34 PM,VACANT
CB4265,07/23/2019 04:57:34 PM,OCCUPIED
V208,07/23/2019 04:57:34 PM,OCCUPIED
66431,07/23/2019 04:57:31 PM,VACANT
HO514A,07/23/2019 04:57:30 PM,VACANT
CB3249,07/23/2019 04:57:28 PM,VACANT
CB3941,07/23/2019 04:57:28 PM,OCCUPIED
SV871,07/23/2019 04:57:27 PM,OCCUPIED
CC1600,07/23/2019 04:57:27 PM,VACANT
66604,07/23/2019 04:57:26 PM,VACANT
SV161,07/23/2019 04:57:26 PM,VACANT
CB1606,07/23/2019 04:57:23 PM,OCCUPIED
CT514,07/23/2019 04:57:23 PM,OCCUPIED
CB659A,07/23/2019 04:57:21 PM,VACANT
LT370,07/23/2019 04:57:20 PM,OCCUPIED
66591,07/23/2019 04:57:18 PM,VACANT
CC815,07/23/2019 04:57:16 PM,OCCUPIED
CT422,07/23/2019 04:57:15 PM,VACANT
CT283,07/23/2019 04:57:15 PM,VACANT
LT366A,07/23/2019 04:57:15 PM,OCCUPIED
SV43,07/23/2019 04:57:13 PM,VACANT
CB3931A,07/23/2019 04:57:11 PM,OCCUPIED
CB385A,07/23/2019 04:57:11 PM,OCCUPIED
CB3783,07/23/2019 04:57:10 PM,OCCUPIED
CB3574,07/23/2019 04:57:09 PM,OCCUPIED
HO144,07/23/2019 04:57:07 PM,VACANT
WP151,07/23/2019 04:57:07 PM,VACANT
CB3328,07/23/2019 04:57:07 PM,OCCUPIED
CC846A,07/23/2019 04:57:06 PM,OCCUPIED
HO579,07/23/2019 04:57:05 PM,VACANT
SV42,07/23/2019 04:57:04 PM,VACANT
SV129,07/23/2019 04:57:03 PM,VACANT
CB2150,07/23/2019 04:57:03 PM,OCCUPIED
HO567,07/23/2019 04:56:58 PM,VACANT
CB3229,07/23/2019 04:56:56 PM,OCCUPIED
CB771,07/23/2019 04:56:54 PM,OCCUPIED
CB2511,07/23/2019 04:56:44 PM,OCCUPIED
HO545A,07/23/2019 04:56:43 PM,OCCUPIED
WV75A,07/23/2019 04:56:42 PM,OCCUPIED
WV276,07/23/2019 04:56:42 PM,VACANT
CT40,07/23/2019 04:56:42 PM,OCCUPIED
HO631,07/23/2019 04:56:36 PM,OCCUPIED
WV407,07/23/2019 04:56:34 PM,OCCUPIED
CB4501,07/23/2019 04:56:33 PM,VACANT
SV30,07/23/2019 04:56:31 PM,VACANT
CB94,07/23/2019 04:56:30 PM,OCCUPIED
CT143,07/23/2019 04:56:28 PM,OCCUPIED
CB893,07/23/2019 04:56:28 PM,OCCUPIED
CC817,07/23/2019 04:56:27 PM,OCCUPIED
CC1429,07/23/2019 04:56:24 PM,OCCUPIED
CB2172,07/23/2019 04:56:23 PM,VACANT
CB3723A,07/23/2019 04:56:22 PM,OCCUPIED
CB381,07/23/2019 04:56:20 PM,OCCUPIED
ED520A,07/23/2019 04:56:18 PM,OCCUPIED
CC848,07/23/2019 04:56:15 PM,OCCUPIED
CT547,07/23/2019 04:56:14 PM,VACANT
HO879A-const,07/23/2019 04:56:09 PM,OCCUPIED
CB1589,07/23/2019 04:56:08 PM,OCCUPIED
SV2,07/23/2019 04:56:07 PM,VACANT
WV506,07/23/2019 04:56:06 PM,VACANT
ED236,07/23/2019 04:56:03 PM,OCCUPIED
WV204,07/23/2019 04:56:02 PM,OCCUPIED
CB3577,07/23/2019 04:56:01 PM,VACANT
WV114,07/23/2019 04:55:59 PM,OCCUPIED
CT310,07/23/2019 04:55:58 PM,OCCUPIED
CB83,07/23/2019 04:55:57 PM,OCCUPIED
WV280,07/23/2019 04:55:57 PM,OCCUPIED
CB79,07/23/2019 04:55:55 PM,OCCUPIED
CT421,07/23/2019 04:55:53 PM,OCCUPIED
WV413,07/23/2019 04:55:50 PM,OCCUPIED
WP105,07/23/2019 04:55:49 PM,VACANT
WV675,07/23/2019 04:55:49 PM,OCCUPIED
CB565,07/23/2019 04:55:45 PM,VACANT
HO62,07/23/2019 04:55:44 PM,VACANT
HO495,07/23/2019 04:55:44 PM,VACANT
CB2153,07/23/2019 04:55:44 PM,OCCUPIED
LT368,07/23/2019 04:55:40 PM,OCCUPIED
CB27,07/23/2019 04:55:38 PM,OCCUPIED
CB3125,07/23/2019 04:55:36 PM,OCCUPIED
CB1752,07/23/2019 04:55:36 PM,OCCUPIED
SV379,07/23/2019 04:55:35 PM,VACANT
82824,07/23/2019 04:55:34 PM,OCCUPIED
ED248,07/23/2019 04:55:34 PM,OCCUPIED
CB3750,07/23/2019 04:55:33 PM,OCCUPIED
SV206,07/23/2019 04:55:33 PM,VACANT
LT55,07/23/2019 04:55:31 PM,OCCUPIED
CB2391,07/23/2019 04:55:30 PM,OCCUPIED
HO281,07/23/2019 04:55:29 PM,VACANT
ED357,07/23/2019 04:55:27 PM,OCCUPIED
CB4272A,07/23/2019 04:55:25 PM,OCCUPIED
HO796,07/23/2019 04:55:24 PM,OCCUPIED
LT253,07/23/2019 04:55:24 PM,VACANT
WV117,07/23/2019 04:55:23 PM,OCCUPIED
CB4047,07/23/2019 04:55:21 PM,VACANT
CB1510,07/23/2019 04:55:18 PM,VACANT
CB868,07/23/2019 04:55:16 PM,OCCUPIED
CB4407,07/23/2019 04:55:14 PM,VACANT
CB220,07/23/2019 04:55:13 PM,OCCUPIED
CB2243,07/23/2019 04:55:09 PM,VACANT
CB708,07/23/2019 04:55:07 PM,OCCUPIED
LZ113,07/23/2019 04:55:07 PM,VACANT
CB4239,07/23/2019 04:55:05 PM,OCCUPIED
CB2762,07/23/2019 04:55:02 PM,OCCUPIED
SV230,07/23/2019 04:55:01 PM,VACANT
LT561,07/23/2019 04:54:57 PM,VACANT
LT439,07/23/2019 04:54:54 PM,OCCUPIED
CB1320B,07/23/2019 04:54:53 PM,OCCUPIED
CB3349,07/23/2019 04:54:51 PM,OCCUPIED
CB2241,07/23/2019 04:54:50 PM,VACANT
CB1611,07/23/2019 04:54:48 PM,OCCUPIED
WV217,07/23/2019 04:54:48 PM,OCCUPIED
CB3905,07/23/2019 04:54:46 PM,OCCUPIED
SV393,07/23/2019 04:54:41 PM,VACANT
HO175,07/23/2019 04:54:40 PM,VACANT
CB1659,07/23/2019 04:54:38 PM,OCCUPIED
WV57,07/23/2019 04:54:38 PM,OCCUPIED
WP171,07/23/2019 04:54:34 PM,VACANT
CB1138,07/23/2019 04:54:33 PM,OCCUPIED
CB924,07/23/2019 04:54:29 PM,OCCUPIED
WV294,07/23/2019 04:54:29 PM,OCCUPIED
SV113,07/23/2019 04:54:29 PM,OCCUPIED
82825,07/23/2019 04:54:27 PM,OCCUPIED
HO191,07/23/2019 04:54:26 PM,OCCUPIED
SV126,07/23/2019 04:54:26 PM,UNKNOWN
WV589,07/23/2019 04:54:25 PM,OCCUPIED
CB1790,07/23/2019 04:54:20 PM,VACANT
LT34,07/23/2019 04:54:17 PM,VACANT
HO956,07/23/2019 04:54:17 PM,OCCUPIED
WV683B,07/23/2019 04:54:15 PM,OCCUPIED
CB917,07/23/2019 04:54:14 PM,OCCUPIED
CC1233,07/23/2019 04:54:13 PM,OCCUPIED
LT458,07/23/2019 04:54:10 PM,VACANT
66122,07/23/2019 04:54:09 PM,VACANT
CB684,07/23/2019 04:54:06 PM,OCCUPIED
CB3641A,07/23/2019 04:54:05 PM,OCCUPIED
WV51,07/23/2019 04:54:05 PM,OCCUPIED
CB869,07/23/2019 04:54:04 PM,VACANT
ED782,07/23/2019 04:54:02 PM,OCCUPIED
WP116,07/23/2019 04:54:01 PM,VACANT
HO662,07/23/2019 04:54:00 PM,VACANT
CB3811,07/23/2019 04:53:58 PM,OCCUPIED
CC1183,07/23/2019 04:53:57 PM,OCCUPIED
CB3730A,07/23/2019 04:53:55 PM,OCCUPIED
SV186,07/23/2019 04:53:55 PM,OCCUPIED
CB1660,07/23/2019 04:53:54 PM,VACANT
WV105,07/23/2019 04:53:53 PM,OCCUPIED
ED775,07/23/2019 04:53:50 PM,OCCUPIED
WV282A,07/23/2019 04:53:48 PM,OCCUPIED
LT51,07/23/2019 04:53:48 PM,OCCUPIED
WV68,07/23/2019 04:53:47 PM,VACANT
HO548,07/23/2019 04:53:45 PM,VACANT
ED211,07/23/2019 04:53:44 PM,OCCUPIED
SV659,07/23/2019 04:53:43 PM,OCCUPIED
LT286,07/23/2019 04:53:41 PM,OCCUPIED
CB2156A,07/23/2019 04:53:41 PM,VACANT
CC1502,07/23/2019 04:53:36 PM,OCCUPIED
CC1516,07/23/2019 04:53:35 PM,VACANT
CB1150A,07/23/2019 04:53:35 PM,OCCUPIED
CB900,07/23/2019 04:53:35 PM,VACANT
HO191A,07/23/2019 04:53:31 PM,OCCUPIED
LT167,07/23/2019 04:53:31 PM,VACANT
CB2157A,07/23/2019 04:53:31 PM,OCCUPIED
HO131,07/23/2019 04:53:30 PM,OCCUPIED
CB651A,07/23/2019 04:53:29 PM,OCCUPIED
SV33,07/23/2019 04:53:27 PM,VACANT
WV75,07/23/2019 04:53:25 PM,OCCUPIED
CB1004,07/23/2019 04:53:24 PM,VACANT
CB2813,07/23/2019 04:53:23 PM,OCCUPIED
LT404,07/23/2019 04:53:21 PM,OCCUPIED
CB4243,07/23/2019 04:53:21 PM,VACANT
CB3738,07/23/2019 04:53:20 PM,OCCUPIED
CB4424,07/23/2019 04:53:17 PM,OCCUPIED
CC1517,07/23/2019 04:53:14 PM,OCCUPIED
HO649,07/23/2019 04:53:13 PM,VACANT
CB3949,07/23/2019 04:53:12 PM,OCCUPIED
WV462,07/23/2019 04:53:12 PM,OCCUPIED
LT207,07/23/2019 04:53:09 PM,OCCUPIED
CC894,07/23/2019 04:53:09 PM,VACANT
CB3745,07/23/2019 04:53:07 PM,OCCUPIED
SV32,07/23/2019 04:53:06 PM,OCCUPIED
CB1082,07/23/2019 04:53:06 PM,OCCUPIED
CB2440,07/23/2019 04:53:05 PM,VACANT
LT258,07/23/2019 04:53:03 PM,OCCUPIED
CB1638,07/23/2019 04:53:01 PM,OCCUPIED
CB674,07/23/2019 04:53:00 PM,OCCUPIED
CC1514,07/23/2019 04:52:59 PM,VACANT
HO971,07/23/2019 04:52:58 PM,VACANT
SV239,07/23/2019 04:52:58 PM,OCCUPIED
SV830,07/23/2019 04:52:57 PM,OCCUPIED
CB2788,07/23/2019 04:52:55 PM,OCCUPIED
SV134,07/23/2019 04:52:54 PM,VACANT
CB2923,07/23/2019 04:52:54 PM,VACANT
CT205,07/23/2019 04:52:53 PM,VACANT
CB3827,07/23/2019 04:52:48 PM,OCCUPIED
CC1317,07/23/2019 04:52:44 PM,VACANT
LT304A,07/23/2019 04:52:43 PM,VACANT
CT593,07/23/2019 04:52:43 PM,VACANT
CB645B,07/23/2019 04:52:43 PM,VACANT
HO26,07/23/2019 04:52:41 PM,OCCUPIED
66596,07/23/2019 04:52:40 PM,VACANT
HO1057,07/23/2019 04:52:39 PM,OCCUPIED
HO1066,07/23/2019 04:52:39 PM,VACANT
CB4027,07/23/2019 04:52:34 PM,OCCUPIED
SV207A,07/23/2019 04:52:32 PM,OCCUPIED
WV39A,07/23/2019 04:52:30 PM,OCCUPIED
CB2408,07/23/2019 04:52:29 PM,OCCUPIED
LT6,07/23/2019 04:52:27 PM,VACANT
WV19,07/23/2019 04:52:27 PM,OCCUPIED
SV367,07/23/2019 04:52:24 PM,OCCUPIED
SV31,07/23/2019 04:52:22 PM,OCCUPIED
CB3045,07/23/2019 04:52:22 PM,VACANT
HO662A,07/23/2019 04:52:21 PM,VACANT
WV168,07/23/2019 04:52:19 PM,OCCUPIED
CB1308A,07/23/2019 04:52:18 PM,OCCUPIED
ED520E,07/23/2019 04:52:18 PM,OCCUPIED
HO218,07/23/2019 04:52:17 PM,VACANT
CB1321,07/23/2019 04:52:13 PM,OCCUPIED
CB72,07/23/2019 04:52:13 PM,OCCUPIED
SV140,07/23/2019 04:52:12 PM,OCCUPIED
CB789,07/23/2019 04:52:12 PM,OCCUPIED
LT25,07/23/2019 04:52:11 PM,OCCUPIED
CT177,07/23/2019 04:52:10 PM,OCCUPIED
CB3026,07/23/2019 04:52:09 PM,VACANT
CB1639,07/23/2019 04:52:09 PM,OCCUPIED
SV657,07/23/2019 04:52:09 PM,VACANT
SV128,07/23/2019 04:52:05 PM,OCCUPIED
CB3267,07/23/2019 04:52:04 PM,VACANT
CT454,07/23/2019 04:52:03 PM,OCCUPIED
CC396,07/23/2019 04:51:59 PM,VACANT
WV264,07/23/2019 04:51:57 PM,OCCUPIED
CC397,07/23/2019 04:51:57 PM,VACANT
CB2304B,07/23/2019 04:51:57 PM,OCCUPIED
CB1627,07/23/2019 04:51:56 PM,OCCUPIED
CB3132,07/23/2019 04:51:56 PM,OCCUPIED
CB846,07/23/2019 04:51:54 PM,VACANT
LT296D,07/23/2019 04:51:53 PM,OCCUPIED
CB1148A,07/23/2019 04:51:51 PM,OCCUPIED
CB3837,07/23/2019 04:51:49 PM,VACANT
WV46,07/23/2019 04:51:48 PM,OCCUPIED
CB803,07/23/2019 04:51:48 PM,OCCUPIED
WV571,07/23/2019 04:51:45 PM,OCCUPIED
CC518,07/23/2019 04:51:44 PM,OCCUPIED
CC1246,07/23/2019 04:51:42 PM,OCCUPIED
LT169,07/23/2019 04:51:40 PM,OCCUPIED
CB2644,07/23/2019 04:51:39 PM,OCCUPIED
SV3,07/23/2019 04:51:36 PM,OCCUPIED
LT343,07/23/2019 04:51:35 PM,OCCUPIED
CB2924,07/23/2019 04:51:34 PM,OCCUPIED
CB3203,07/23/2019 04:51:32 PM,OCCUPIED
CB1517,07/23/2019 04:51:32 PM,VACANT
66172,07/23/2019 04:51:29 PM,VACANT
CB3959A,07/23/2019 04:51:25 PM,VACANT
HO176,07/23/2019 04:51:23 PM,OCCUPIED
CB4304,07/23/2019 04:51:22 PM,OCCUPIED
CT319,07/23/2019 04:51:22 PM,OCCUPIED
CB4021,07/23/2019 04:51:18 PM,VACANT
CB3314A,07/23/2019 04:51:16 PM,VACANT
CB3265,07/23/2019 04:51:16 PM,VACANT
CB384,07/23/2019 04:51:15 PM,OCCUPIED
CC1275B,07/23/2019 04:51:15 PM,OCCUPIED
HO35,07/23/2019 04:51:14 PM,OCCUPIED
WP74,07/23/2019 04:51:13 PM,OCCUPIED
CB649,07/23/2019 04:51:13 PM,OCCUPIED
LT386,07/23/2019 04:51:09 PM,VACANT
CT270,07/23/2019 04:51:08 PM,OCCUPIED
HO8,07/23/2019 04:51:08 PM,VACANT
CC1231,07/23/2019 04:51:03 PM,OCCUPIED
CC20,07/23/2019 04:51:03 PM,OCCUPIED
CT353,07/23/2019 04:50:58 PM,VACANT
CT532,07/23/2019 04:50:54 PM,OCCUPIED
82709,07/23/2019 04:50:53 PM,OCCUPIED
CB553,07/23/2019 04:50:52 PM,OCCUPIED
WV452,07/23/2019 04:50:50 PM,OCCUPIED
CB2490A,07/23/2019 04:50:49 PM,VACANT
CB833,07/23/2019 04:50:46 PM,OCCUPIED
LT564,07/23/2019 04:50:45 PM,VACANT
SV135,07/23/2019 04:50:42 PM,VACANT
ED377B,07/23/2019 04:50:42 PM,OCCUPIED
CB2284,07/23/2019 04:50:42 PM,VACANT
HO117A,07/23/2019 04:50:40 PM,OCCUPIED
CT486,07/23/2019 04:50:39 PM,VACANT
SV863,07/23/2019 04:50:39 PM,VACANT
SV826,07/23/2019 04:50:38 PM,VACANT
CB3143A,07/23/2019 04:50:38 PM,OCCUPIED
CB762,07/23/2019 04:50:35 PM,VACANT
CB650A,07/23/2019 04:50:35 PM,OCCUPIED
SV122,07/23/2019 04:50:34 PM,VACANT
CB4503,07/23/2019 04:50:33 PM,OCCUPIED
HO1058,07/23/2019 04:50:31 PM,OCCUPIED
CT254,07/23/2019 04:50:31 PM,OCCUPIED
61142,07/23/2019 04:50:31 PM,OCCUPIED
CB1593,07/23/2019 04:50:31 PM,OCCUPIED
ED395,07/23/2019 04:50:28 PM,OCCUPIED
ED212,07/23/2019 04:50:22 PM,OCCUPIED
CB1403C,07/23/2019 04:50:21 PM,OCCUPIED
66435,07/23/2019 04:50:19 PM,OCCUPIED
LT349,07/23/2019 04:50:16 PM,OCCUPIED
ED683,07/23/2019 04:50:16 PM,VACANT
SV918A,07/23/2019 04:50:15 PM,OCCUPIED
SV245,07/23/2019 04:50:09 PM,OCCUPIED
CB2594,07/23/2019 04:50:09 PM,OCCUPIED
HO699,07/23/2019 04:50:06 PM,OCCUPIED
HO568,07/23/2019 04:50:03 PM,OCCUPIED
SV395A,07/23/2019 04:49:58 PM,VACANT
HO206,07/23/2019 04:49:57 PM,OCCUPIED
CT497,07/23/2019 04:49:56 PM,VACANT
HO513A,07/23/2019 04:49:55 PM,OCCUPIED
SV36,07/23/2019 04:49:51 PM,OCCUPIED
CB753,07/23/2019 04:49:49 PM,OCCUPIED
CB3315,07/23/2019 04:49:48 PM,VACANT
SV37,07/23/2019 04:49:46 PM,OCCUPIED
82703,07/23/2019 04:49:44 PM,OCCUPIED
LT112,07/23/2019 04:49:43 PM,OCCUPIED
82811,07/23/2019 04:49:39 PM,OCCUPIED
SV231,07/23/2019 04:49:39 PM,VACANT
CB843,07/23/2019 04:49:37 PM,OCCUPIED
CB3358,07/23/2019 04:49:35 PM,OCCUPIED
SV303,07/23/2019 04:49:34 PM,OCCUPIED
CB2555,07/23/2019 04:49:33 PM,OCCUPIED
66207,07/23/2019 04:49:33 PM,VACANT
CB3217,07/23/2019 04:49:30 PM,OCCUPIED
HO544,07/23/2019 04:49:30 PM,VACANT
WV415,07/23/2019 04:49:30 PM,OCCUPIED
CB1090,07/23/2019 04:49:27 PM,OCCUPIED
CB95,07/23/2019 04:49:26 PM,OCCUPIED
66436,07/23/2019 04:49:23 PM,VACANT
WV481,07/23/2019 04:49:21 PM,VACANT
